# C:\EZNEC 7.0\Docs
EZN5.NEC	756	2026-09-23T23:12:53.4640770Z	306f94550a1bb63e7ed91b9e91fa7771759166036015a1c699ad7394be9bc65b	copied
EZNEC.INI	19	2023-02-23T18:10:59.7094744Z	13347901fb96294e201cee92f93352b8bf524913a28c31c4eb1f99e3b130e13c	copied
LastRun.log	1355	2026-09-23T23:12:53.4640770Z	9849d00bc3fa987cae2f61bf753c7c493b9b570efa556b1ba7e82168b14baa4e	copied
LastRun_Inst2.log	790	2026-09-17T20:23:35.9558896Z	cc5cadfed7a3a7827621c46eb98232b272bb47cb5d6eb0db98a6e36c5b0dc609	copied
LastZ.txt	196	2026-09-18T16:26:38.4778403Z	e14ab0805df4fe007843f1d93efcf812633d7d0564ad4f581204b72e1bb248f2	copied
LastZ_sorted.txt	180	2026-09-18T16:26:38.4778403Z	112fd86674aab5dc0d8317fd2e207d001834a6be57443d93cb6e853a84d8db31	copied
LastZ_src1.s1p	131	2026-09-18T16:26:38.4778403Z	ca68bfae3cc9c34a20a4e206f76d550cdefc04c3bfb4e5687bff57769dbcf02c	copied
LastZ_src2.s1p	138	2026-09-17T20:29:30.8631753Z	ac55aec15fc3a7b9ab93d07e01deef25c82ede342d78893315082fc91e1557c8	copied
LastZ_src3.s1p	138	2026-09-17T20:29:30.8736508Z	786def127d3beeff131b53ed17b39b770a76dbc10adc8f35cd8adbb08bf77ba1	copied
LastZ_src4.s1p	137	2026-09-17T20:29:30.8736508Z	2294287f97f0e7139b2c3b68f95b1b10d3f425270f79e070237001d3ac1b705a	copied
NEC5.OUT	22546	2026-09-23T23:12:53.6648299Z	ae1da0d903bc9b38847a753f6dd4dbd701c8c2a3b109a3256ad063093c1d20ef	copied
NEC5CL_x13.exe	18432	2026-09-19T00:11:03.6653780Z	b2f725a8b656cabbe4a7c06ef536764bcd09683f77cf3e3f4467a26b24d677f6	manifest-only
NEC5CL_x13.real.exe	10804224	2026-08-16T21:58:15.4978425Z	4ffac7111374583267d08720a6326eb5d8e0f2c417b25c8140263b4e75a01d7c	manifest-only
SOMMPD.NEX	266648	2026-09-23T23:12:22.0289830Z	ca860d4e4bfa41e5273a9f417346b868a071e182610369d42dde55ef154355c0	manifest-only
