# C:\EZNEC 7.0\Docs
EZN5.NEC	1149	2026-09-18T16:22:17.3786272Z	748bbe5ffc0daeae3bcdfb193591b050d0fc8172eccad1af7d17d76afe673de2	copied
EZNEC.INI	19	2023-02-23T18:10:59.7094744Z	13347901fb96294e201cee92f93352b8bf524913a28c31c4eb1f99e3b130e13c	copied
LastRun.log	10628	2026-09-18T16:22:17.3904175Z	383b13d56dce0f48d819c60cee5091dea397bb2bfc3ab32780ca33deff5ed104	copied
LastRun_Inst2.log	790	2026-09-17T20:23:35.9558896Z	cc5cadfed7a3a7827621c46eb98232b272bb47cb5d6eb0db98a6e36c5b0dc609	copied
LastZ.txt	201	2026-09-18T16:21:51.7952825Z	3445c2cfffa979504e5298465dee14aa43e587a37bba9c3bc28e2b7173d21c79	copied
LastZ_sorted.txt	185	2026-09-18T16:21:51.7952825Z	643b6a9b352ee61ce8bdbedacec2f1c5f6da6d696e1e579e8ff15fc6e8ccb833	copied
LastZ_src1.s1p	137	2026-09-18T16:21:51.7952825Z	5a6ca138586d54a625dc7332759dfba160c42713fa46d3d8be71e61517af925c	copied
LastZ_src2.s1p	138	2026-09-17T20:29:30.8631753Z	ac55aec15fc3a7b9ab93d07e01deef25c82ede342d78893315082fc91e1557c8	copied
LastZ_src3.s1p	138	2026-09-17T20:29:30.8736508Z	786def127d3beeff131b53ed17b39b770a76dbc10adc8f35cd8adbb08bf77ba1	copied
LastZ_src4.s1p	137	2026-09-17T20:29:30.8736508Z	2294287f97f0e7139b2c3b68f95b1b10d3f425270f79e070237001d3ac1b705a	copied
NEC5.OUT	133020	2026-09-18T16:21:51.2994501Z	d9d4d5d892030c9f333b2259301a9d632db29e0294af372bf7c1a108d45c2cb5	copied
NEC5CL_x13.exe	18432	2026-09-18T15:21:41.3479656Z	d02b7e819a5fbcb34661245625c6cd31991e57d03d25a09375f046f775fe641e	manifest-only
NEC5CL_x13.real.exe	10804224	2026-08-16T21:58:15.4978425Z	4ffac7111374583267d08720a6326eb5d8e0f2c417b25c8140263b4e75a01d7c	manifest-only
SOMMPD.NEX	265866	2026-09-18T16:21:22.0175283Z	3fd7f512d87f34ad8dab11da325dc06ce4311c361776963e621d95b840ea648e	manifest-only
