# C:\EZNEC 7.0\Docs
EZN5.NEC	769	2026-09-18T16:23:39.4219699Z	0089510e26e4b8dc3104cd6e209d89a06e22f6871c53b7e804c0cdfcfbaabcb3	copied
EZNEC.INI	19	2023-02-23T18:10:59.7094744Z	13347901fb96294e201cee92f93352b8bf524913a28c31c4eb1f99e3b130e13c	copied
LastRun.log	12911	2026-09-18T16:23:39.4318385Z	4bb7a469d653538481cac3c5744cbd2e1e6ccff47c844c5bd7d7b25ec8252d41	copied
LastRun_Inst2.log	790	2026-09-17T20:23:35.9558896Z	cc5cadfed7a3a7827621c46eb98232b272bb47cb5d6eb0db98a6e36c5b0dc609	copied
LastZ.txt	185	2026-09-18T16:23:14.4032286Z	cf94255af83a5610d51ffddd508e0951d4c2e214a1c1bd57a00caf304c5fc030	copied
LastZ_sorted.txt	169	2026-09-18T16:23:14.4032286Z	cc980cca60eeaf5ee03fe1cb350572e21abc61b1966d0f51dc87b18f5a5b23f5	copied
LastZ_src1.s1p	122	2026-09-18T16:23:14.4152552Z	5b7090ad36729336246d38f17a22dc51f82f86eb0ccccc3d9b6458a7c544359d	copied
LastZ_src2.s1p	138	2026-09-17T20:29:30.8631753Z	ac55aec15fc3a7b9ab93d07e01deef25c82ede342d78893315082fc91e1557c8	copied
LastZ_src3.s1p	138	2026-09-17T20:29:30.8736508Z	786def127d3beeff131b53ed17b39b770a76dbc10adc8f35cd8adbb08bf77ba1	copied
LastZ_src4.s1p	137	2026-09-17T20:29:30.8736508Z	2294287f97f0e7139b2c3b68f95b1b10d3f425270f79e070237001d3ac1b705a	copied
NEC5.OUT	40470	2026-09-18T16:23:39.7798916Z	ed1ef43faa150b690531fc1ed75b2d55946a74dc45d439d95a62bab4d2feee79	copied
NEC5CL_x13.exe	18432	2026-09-18T15:21:41.3479656Z	d02b7e819a5fbcb34661245625c6cd31991e57d03d25a09375f046f775fe641e	manifest-only
NEC5CL_x13.real.exe	10804224	2026-08-16T21:58:15.4978425Z	4ffac7111374583267d08720a6326eb5d8e0f2c417b25c8140263b4e75a01d7c	manifest-only
SOMMPD.NEX	209029	2026-09-18T16:23:39.7798916Z	9c2bf944a2b4e6fa49a383b8a583c5cc3afbf92e1bb70a12fe7c54ff18e0c81d	manifest-only
